Smiles,Adduct,CCS,Adduct_[2M+H]+,Adduct_[2M+Na]+,Adduct_[2M-H]-,Adduct_[M+2H]2+,Adduct_[M+2K]2+,Adduct_[M+2Na-3H]-,Adduct_[M+2Na-H]+,Adduct_[M+3H]3+,Adduct_[M+4H]4+,Adduct_[M+5H]5+,Adduct_[M+6H]6+,Adduct_[M+CH3COO]-,Adduct_[M+Cl]-,Adduct_[M+Cs]+,Adduct_[M+H-2H2O]+,Adduct_[M+H-H2O]+,Adduct_[M+H-NH3]+,Adduct_[M+H2O-H]-,Adduct_[M+H3C2O2]-,Adduct_[M+HCOO]-,Adduct_[M+H]+,Adduct_[M+K-2H]-,Adduct_[M+K-H+Cl]-,Adduct_[M+K-H+HCOO]-,Adduct_[M+K]+,Adduct_[M+Li]+,Adduct_[M+NH4]+,Adduct_[M+Na-2H2O]+,Adduct_[M+Na-2H]-,Adduct_[M+Na-H+Cl]-,Adduct_[M+Na-H+HCOO]-,Adduct_[M+Na-H2O]+,Adduct_[M+Na-H]+,Adduct_[M+Na]+,Adduct_[M+Rb]+,Adduct_[M-2H]2-,Adduct_[M-2SO3-2H2O+H]+,Adduct_[M-H-CO2]-,Adduct_[M-H2O+HCOO]-,Adduct_[M-H2O+H]+,Adduct_[M-H2O-H]-,Adduct_[M-H]-,Adduct_[M-SO3+Cl]-,Adduct_[M-SO3-2H2O+H]+,Adduct_[M-SO3-3H2O+H]+,Adduct_[M-SO3-H2O+Cl]-,Adduct_[M-SO3-H2O+HCOO]-,Adduct_[M-SO3-H2O+H]+,Adduct_[M-SO3-H2O-H]-,Adduct_[M-SO3-H]-,Adduct_[M]+,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Aromatic_Count,sasa,Shannon_Entropy,PBF,Wiener_Index,Zagreb1,Zagreb2,MZagreb1,MZagreb2,asphericity,radius_of_gyration,o_heterocycles,n_heterocycles,s_heterocycles,total_heterocycles,halogen_count,m/z,MQN_1,MQN_2,MQN_3,MQN_4,MQN_5,MQN_6,MQN_7,MQN_8,MQN_9,MQN_10,MQN_11,MQN_12,MQN_13,MQN_14,MQN_15,MQN_16,MQN_17,MQN_18,MQN_19,MQN_20,MQN_21,MQN_22,MQN_23,MQN_24,MQN_25,MQN_26,MQN_27,MQN_28,MQN_29,MQN_30,MQN_31,MQN_32,MQN_33,MQN_34,MQN_35,MQN_36,MQN_37,MQN_38,MQN_39,MQN_40,MQN_41,MQN_42
O=C(COC(=O)C1(CCCC1)CC(=O)NC(C)(C)C)NCC(=O)Nc1c(C)cc(cc1C)C,[M+H]+,214.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.793078385082007,12.793078385082007,0.04402818140171094,-0.895354795276488,0.5171891958504526,14.969696969696969,459.5870000000002,422.2910000000002,459.273321284,182.0,0.0,0.31260511616680686,-0.45515034418700473,0.45515034418700473,0.31260511616680686,0.9393939393939394,1.5151515151515151,2.0606060606060606,16.538644240771994,9.818632955087937,2.443874042085912,-2.280949557722215,2.419748445966862,-2.4460089318329263,5.958909409476309,-0.16037737160444665,3.147730319763489,1.843831214398394,888.1028453514027,24.811190308942123,20.6456894590044,20.6456894590044,15.309986733528316,11.438870133286638,11.438870133286638,10.137146045992015,10.137146045992015,5.728958502016403,5.728958502016403,4.349524246133351,4.349524246133351,-2.8999999999999995,9348249.117385762,26.35309912014971,10.81194376085187,7.873287749455684,195.76869232000945,20.68722876581904,0.0,6.606881964512918,11.814359458703011,5.907179729351506,5.969305287951849,19.178148736287287,0.0,0.0,0.0,30.537828874472233,65.51096942738974,17.647133149992918,11.959746875309355,23.915011690087333,29.378230750689927,0.0,10.633577208012662,5.41499046939678,79.18545656515712,18.468426974431825,28.823088612014207,0.0,0.0,15.950365812018994,5.687386274683562,0.0,0.0,42.3814080988152,23.915011690087333,26.186202068468653,69.5656741887929,12.13273413692322,0.0,0.0,0.0,113.6,29.437282703596402,19.178148736287287,0.0,24.779937487541595,12.841643245852019,35.219383995626565,0.0,0.0,53.675157335066956,15.950365812018994,4.736862953800049,5.261404927010085,0.0,49.63309608121643,8.170485966310503,2.429307587296692,-1.668782399806617,3.9469474047044133,2.8312956934651385,10.729578073136693,0.0,0.6,33.0,3.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,8.0,8.0,1.0,0.0,1.0,2.0,3.0749600000000017,126.66510000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,399.8262554585157,3.403641874123866,1.048515927495207,3835.0,166.0,187.0,14.263888888888886,7.138888888888888,0.507019243733664,4.941406370989648,0.0,0.0,0.0,0.0,0.0,460.5948000000002,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,33.0,19.0,4.0,0.0,8.0,3.0,0.0,8.0,13.0,8.0,3.0,3.0,0.0,0.0,10.0,7.0,4.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccccc1Cl)CN(C(=O)COC(=O)c1ccc(cc1)c1ccc(cc1)O)C,[M+H]+,222.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.245082666066683,12.245082666066683,0.17122974566746207,-0.6485879375855028,0.5287230495901556,10.3125,452.8940000000001,431.7260000000003,452.113899452,164.0,0.0,0.33813058157602094,-0.5079662449309227,0.5079662449309227,0.33813058157602094,0.9375,1.53125,2.15625,35.495692248039724,10.03886608103391,2.1647251931626954,-2.1678819530419586,2.2241077983670525,-2.3705842577816214,6.332607199389404,-0.135538074201882,2.7901064174076904,1.489194912848343,1113.9933074101277,23.087211190881018,17.247801618513204,18.003730564531654,15.3294075958929,9.682000369511918,10.059964842521145,6.9781803929643065,7.385380519704912,4.602456086053032,4.932044307093077,2.8293518181895725,3.0123307528959287,-3.839999999999999,12977566.177160041,22.83649811087111,10.456926140230221,6.08672734201513,189.74055158053196,20.06008868349756,5.749511833283905,6.606881964512918,5.907179729351506,5.907179729351506,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,47.99914230100217,47.52510539416365,7.04767198267719,22.81822748603446,24.227001900856223,35.071990911570936,0.0,4.899909730850478,0.0,0.0,25.516098957109016,83.38248962697766,0.0,16.876414816677897,5.316788604006331,5.687386274683562,5.749511833283905,11.600939890232516,47.989412225448724,14.325937321943693,0.0,10.357988675768818,72.79640482153933,5.022633313741326,11.126902983393991,0.0,95.94000000000001,24.39054671116778,19.490138947056174,0.0,12.29426823919648,16.273471080121883,16.026812714244468,7.04767198267719,72.79640482153933,0.0,5.316788604006331,16.337802844032566,5.075266154683994,5.998175109734561,37.74906637242273,12.380398425596923,2.484367170038689,-1.4232211039482734,20.1187333562396,0.0,-0.7109583896050788,1.439284015947977,0.125,32.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,8.0,7.0,0.0,0.0,0.0,3.0,3.9665000000000035,121.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,368.04912033543087,3.4086389046178494,0.8072451584518537,3721.0,160.0,182.0,11.111111111111109,7.111111111111112,0.6421927149241042,5.364048387973343,0.0,0.0,0.0,0.0,1.0,453.9018000000001,24.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,32.0,13.0,3.0,0.0,9.0,9.0,0.0,7.0,12.0,7.0,2.0,2.0,0.0,0.0,6.0,4.0,4.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Fc1ccc(cc1)NC(=O)CN(C(=O)COC(=O)C(C(O)C)NS(=O)(=O)c1ccc(cc1)F)C,[M+H]+,216.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0339418848301,13.0339418848301,0.31193534178880067,-4.318808174434808,0.4072606350619691,12.970588235294118,499.4920000000001,476.3080000000002,499.12247751599995,184.0,0.0,0.3268737444343543,-0.4543151720543186,0.4543151720543186,0.3268737444343543,1.0294117647058822,1.5588235294117647,2.088235294117647,32.2332728571056,10.18806282137238,2.3132434943389137,-2.210459315759928,2.1195367392805906,-2.4881220679837424,7.891620937234614,-0.1546206587913445,2.7679911005199584,1.9131394780561612,1124.0609480288097,25.465890847321376,18.19581042453477,19.012307005462496,15.884755035663042,9.807839924333871,11.291003171928265,7.206063352105251,8.920043708678346,4.4148081465619295,5.8718112270064475,2.562630010365776,3.8205694961686776,-3.4199999999999995,15388037.565298595,26.82931404545329,11.629846346855826,7.8633858124286276,194.11672637265167,20.06008868349756,17.67628251123975,6.606881964512918,15.930470882759089,5.907179729351506,5.969305287951849,14.383611552215466,17.198627079678577,4.722094864452088,0.0,0.0,55.4546737473835,12.735058257360752,17.544206269178652,41.425628980534796,33.49434217474601,0.0,9.622004595302567,0.0,23.96502789210466,25.516098957109016,60.165378229784665,0.0,0.0,10.038883468458419,14.468216370033202,0.0,0.0,68.55301642667392,29.1437656594231,11.63444168209179,6.923737199690624,53.42642002321065,0.0,0.0,0.0,142.11,64.73884316947598,36.68876602673475,0.0,4.895483475517775,5.687386274683562,48.221849341310765,19.18040611960041,0.0,4.722094864452088,5.316788604006331,4.736862953800049,57.52694183904268,0.0,37.12924872446739,12.285310658477519,0.31193534178880067,-3.767385039639131,6.958421176161292,-1.5305167375321183,-0.11281149620098851,-3.0511444665654377,0.2857142857142857,34.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,13.0,10.0,0.0,0.0,0.0,2.0,0.6328,115.81600000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,410.4169609558681,3.4409899163481965,0.8351402068321068,4135.0,168.0,189.0,14.423611111111109,7.458333333333334,0.46135672148098894,5.1161196141892775,0.0,0.0,0.0,0.0,2.0,500.49980000000005,21.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,34.0,18.0,5.0,0.0,6.0,6.0,0.0,10.0,17.0,10.0,3.0,3.0,0.0,0.0,10.0,5.0,6.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccccc1c1ccccc1)COC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1F,[M+H]+,206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.108080801954817,14.108080801954817,0.06258105787135815,-4.2299807515716585,0.5169939887512186,16.205882352941178,482.5330000000002,459.34900000000016,482.131171056,176.0,0.0,0.32446974275303486,-0.45437519104076446,0.45437519104076446,0.32446974275303486,0.9705882352941176,1.6470588235294117,2.411764705882353,32.23342912896072,10.03759070246609,2.410629599664309,-2.225245973477358,2.289537395410632,-2.4185375223069223,7.888029628035908,-0.15010848294247622,3.348165370759356,1.413715672956116,1297.4228592334352,24.131181265251037,18.185998704693322,19.00249528562105,16.375047228991527,10.750349083513706,12.190412412314346,7.771700487627118,9.630676973335932,5.530522191392246,7.471935308441199,3.924383274408094,5.637992225582027,-3.559999999999999,59466309.7995665,23.593247407339582,10.148193063720194,5.000474590658833,196.76695175761918,10.05365155780638,16.75454514571163,6.606881964512918,10.023291153407584,5.907179729351506,5.969305287951849,9.589074368143644,12.808212032003757,4.305215991296234,0.0,60.6636706846161,36.60419594293385,17.795594172293132,0.0,27.13414935394745,27.5871624453945,0.0,4.305215991296234,0.0,23.778967550517756,18.468426974431825,84.67999273104684,0.0,11.126902983393991,5.316788604006331,10.077801322358383,0.0,0.0,43.79297719250198,24.349228475351275,5.817220841045895,12.841643245852019,83.75825536551874,0.0,11.126902983393991,0.0,92.78,45.26120328093549,22.3972864001474,0.0,12.965578028838586,12.10820789760957,27.564853111613445,12.13273413692322,12.13273413692322,42.46456947923127,5.316788604006331,4.736862953800049,46.036184322437904,0.0,24.65658878994975,2.732126115285161,2.273556636905407,-2.2915515401642974,20.606611133550523,0.6478891803062774,-0.5147572200323962,-4.2299807515716585,0.2,34.0,1.0,7.0,0.0,1.0,1.0,3.0,0.0,3.0,5.0,1.0,9.0,7.0,0.0,1.0,1.0,4.0,3.8277000000000028,124.78050000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,387.59512588662653,3.472344794558272,0.883817010782137,3821.0,178.0,210.0,10.812499999999998,7.472222222222221,0.4296597614306526,4.3143244203405295,0.0,1.0,0.0,1.0,1.0,483.54080000000016,25.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,34.0,10.0,4.0,0.0,14.0,9.0,0.0,7.0,12.0,7.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,1.0,16.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccccc1c1ccccc1)COC(=O)c1cscn1,[M+H]+,179.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06389699861426,12.06389699861426,0.2060052758221953,-0.6085698877040866,0.7217623936858554,10.166666666666666,338.388,324.27599999999995,338.072513308,120.0,0.0,0.35780857575350933,-0.4508268541012551,0.4508268541012551,0.35780857575350933,1.0416666666666667,1.7916666666666667,2.5416666666666665,32.13339426854538,10.037611934771705,2.129169180433615,-2.1098055780641443,2.2688214002871097,-2.209236050184736,7.073024950064868,-0.11874181198244761,3.1558961366651865,1.6582062719171704,832.4898030776897,16.77781011412252,12.638166499627845,13.454663080555571,11.737183443017884,7.234520175479453,8.177329217061517,4.9096011390814525,5.628287437130768,3.261762194795535,3.8482307230491757,2.166218119091977,2.687479483095457,-2.9899999999999993,516355.1022966112,15.888649779275152,7.519825969735867,3.8518772587532957,142.48688073937532,10.05365155780638,0.0,12.300809959361379,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,11.336785877934737,48.53093654769288,11.629818560158606,16.63090053684647,5.51053927361738,14.325937321943691,28.900657169921654,0.0,4.9839785209472085,0.0,0.0,11.923670568519249,71.18183365508625,0.0,11.126902983393991,5.316788604006331,5.687386274683562,0.0,11.336785877934737,23.467345502763482,9.53140013787187,0.0,10.488465178920283,65.48790566023779,0.0,11.126902983393991,0.0,68.28999999999999,11.876485017303356,9.589074368143644,0.0,12.300809959361379,5.687386274683562,11.126902983393991,16.847325151552116,5.380062770465915,54.59730361615449,10.30076712495354,4.736862953800049,4.959183437263794,1.2918722624467225,27.601084321962855,4.350048947047955,4.29934517974877,-1.009532189291388,17.202954421521724,0.0,-0.3616230473670954,0.0,0.05555555555555555,24.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,6.0,5.0,0.0,0.0,0.0,3.0,3.6056000000000026,92.90420000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,272.72977464900106,3.14440273831327,0.6343470156113128,1497.0,120.0,137.0,6.666666666666666,5.416666666666667,0.2753300341727971,3.603567810993996,0.0,1.0,1.0,1.0,0.0,339.39579999999995,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,24.0,7.0,2.0,0.0,9.0,8.0,0.0,5.0,8.0,5.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,13.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CNC(=O)C1CCCCC1)OCC(=O)Nc1ccccc1c1ccccc1,[M+H]+,196.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21023144330684,12.21023144330684,0.019132596479485953,-0.624394481430466,0.7038228333328109,14.068965517241379,394.471,368.2630000000002,394.189257312,152.0,0.0,0.3254174962212883,-0.45425724979293625,0.45425724979293625,0.3254174962212883,0.896551724137931,1.5862068965517242,2.3448275862068964,16.537374807769737,9.885503119050835,2.2123087877740804,-2.1991731396520935,2.2708020682349956,-2.3640255661629936,5.966565789718537,-0.14705734980222787,2.7735177452408655,1.4536328821609985,844.9661562300198,20.47648072687178,16.356243322057548,16.356243322057548,14.131030293135236,10.009037474537486,10.009037474537486,7.173207150232645,7.173207150232645,5.0331169734654395,5.0331169734654395,3.5133181159165265,3.5133181159165265,-3.1499999999999986,4324735.1260831,20.5808323314499,10.409459394774002,6.171917637167332,170.19486532724872,15.37044016181271,6.544756405912575,6.606881964512918,5.907179729351506,5.907179729351506,5.969305287951849,14.383611552215466,0.0,0.0,0.0,67.79340141647091,24.471461806010623,17.16874381254195,0.0,19.120474506015515,23.471051021338422,0.0,5.316788604006331,5.917906046161393,32.10410811463005,18.468426974431825,54.59730361615449,0.0,11.126902983393991,10.633577208012662,5.687386274683562,0.0,0.0,30.935303117080352,19.120474506015515,5.917906046161393,32.10410811463005,54.59730361615449,0.0,11.126902983393991,0.0,84.5,18.48336698181627,14.383611552215466,0.0,18.369842181425476,5.687386274683562,43.23101109802404,0.0,6.06636706846161,48.53093654769288,10.633577208012662,4.736862953800049,4.993655596497858,0.0,36.124768387623035,5.388453707148971,2.5034184620186126,-1.1822047008242045,17.136842721840033,4.988962637124077,-0.6205634780950431,0.0,0.34782608695652173,29.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,6.0,7.0,1.0,0.0,1.0,3.0,3.5318000000000014,111.05140000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,333.20322874493354,3.3301916282175394,0.7858983265295482,2736.0,142.0,160.0,8.527777777777777,6.583333333333333,0.27173723479250833,3.9303249582388666,0.0,0.0,0.0,0.0,0.0,395.4788,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,29.0,10.0,3.0,0.0,12.0,6.0,0.0,7.0,10.0,6.0,2.0,2.0,0.0,0.0,3.0,5.0,3.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
